timestamp,gt_x,gt_y,kf_x,kf_y,ekf_x,ekf_y,pf_x,pf_y
1333.771000,-7.565603,3.100180,-5.791754,0.139448,-6.242605,0.869074,-7.625200,3.134891
1334.071000,-7.602094,3.152514,-5.858531,0.131678,-6.279894,0.933649,-7.643038,3.205407
1334.171000,-7.614020,3.169981,-5.879746,0.132496,-6.298508,0.965323,-7.667656,3.201528
1334.371000,-7.638489,3.205512,-5.899335,0.142496,-6.317694,0.997038,-7.694713,3.276052
1334.571000,-7.671292,3.252134,-5.919270,0.159156,-6.337628,1.028925,-7.720853,3.272672
1334.771000,-7.692657,3.282795,-5.921816,0.175205,-6.356597,1.060727,-7.731492,3.304272
1335.071000,-7.726186,3.330987,-5.971193,0.164783,-6.393829,1.124931,-7.765842,3.350666
1335.371000,-7.763773,3.385338,-6.015632,0.194243,-6.433023,1.188046,-7.814901,3.411584
1335.571000,-7.789985,3.420572,-6.039486,0.200802,-6.451990,1.219885,-7.838215,3.471706
1335.771000,-7.823386,3.464442,-6.061618,0.209878,-6.471619,1.251446,-7.873108,3.498041
1335.971000,-7.845839,3.492797,-6.086969,0.215384,-6.491034,1.282996,-7.894501,3.526234
1336.271000,-7.883369,3.540361,-6.151062,0.151667,-6.531186,1.344122,-7.920155,3.577273
1336.571000,-7.921860,3.588468,-6.188084,0.172574,-6.564732,1.396116,-7.975128,3.618329
1336.771000,-7.944846,3.615417,-6.100992,0.178625,-6.583495,1.425352,-8.002808,3.673266
1336.971000,-7.970183,3.645735,-6.092423,0.196725,-6.598421,1.444693,-8.008524,3.710012
1337.171000,-7.982082,3.660709,-6.089497,0.207103,-6.613233,1.465492,-8.025305,3.693771
1337.471000,-8.010464,3.695301,-6.173800,0.197812,-6.643921,1.509897,-8.047615,3.748092
1337.571000,-8.020233,3.706926,-6.191717,0.196266,-6.657805,1.529132,-8.058759,3.732555
1337.771000,-8.034661,3.723914,-6.198423,0.190655,-6.661495,1.534264,-8.078488,3.733580
1337.971000,-8.053273,3.745611,-6.205313,0.198027,-6.673309,1.550317,-8.093683,3.748705
1338.171000,-8.067913,3.763252,-6.217136,0.198592,-6.688163,1.572707,-8.118737,3.803961
1338.471000,-8.081747,3.780239,-6.302618,0.170985,-6.710664,1.601967,-8.125012,3.814070
1338.771000,-8.087028,3.787087,-6.355652,0.196948,-6.721302,1.616913,-8.124876,3.833790
1338.971000,-8.091459,3.792524,-6.284740,0.193830,-6.722516,1.617762,-8.128506,3.794381
1339.171000,-8.096323,3.798611,-6.307986,0.196381,-6.723047,1.620275,-8.128195,3.804933
1339.371000,-8.100618,3.803837,-6.226783,0.177998,-6.730147,1.631495,-8.141577,3.843820
1339.671000,-8.112109,3.818809,-6.280826,0.219782,-6.742843,1.653133,-8.156535,3.873946
1339.971000,-8.119356,3.828338,-6.267132,0.228610,-6.753127,1.668245,-8.159646,3.851048
1340.171000,-8.121445,3.831091,-6.278109,0.227072,-6.752771,1.669284,-8.166017,3.838303
1340.371000,-8.124447,3.835046,-6.373538,0.230898,-6.755172,1.672161,-8.170454,3.913204
1340.571000,-8.127022,3.838512,-6.378205,0.231852,-6.760003,1.679195,-8.180429,3.933751
1340.871000,-8.126614,3.839326,-6.393800,0.231283,-6.760910,1.685095,-8.179956,3.887449
1340.971000,-8.126684,3.840299,-6.403724,0.229985,-6.761562,1.687138,-8.173343,3.851213
1341.171000,-8.126904,3.840440,-6.424509,0.242889,-6.762954,1.688176,-8.166421,3.856457
1341.371000,-8.132026,3.850404,-6.416225,0.233344,-6.764747,1.692706,-8.170657,3.856667
1341.571000,-8.133671,3.853689,-6.422927,0.240602,-6.767443,1.696481,-8.174702,3.888951
1341.871000,-8.134898,3.856903,-6.434593,0.269811,-6.771025,1.701672,-8.171839,3.853893
1342.171000,-8.134909,3.856893,-6.449316,0.249001,-6.773342,1.704978,-8.180938,3.902201
1342.371000,-8.134969,3.856838,-6.435088,0.268199,-6.774138,1.705913,-8.183915,3.888099
1342.571000,-8.134897,3.857091,-6.451058,0.237998,-6.774418,1.706733,-8.178469,3.887403
1342.771000,-8.134893,3.857298,-6.452223,0.236860,-6.774412,1.707165,-8.170288,3.882797
1343.071000,-8.134846,3.857187,-6.455124,0.204257,-6.773691,1.709730,-8.176919,3.896774
1343.371000,-8.134905,3.858072,-6.465491,0.199462,-6.774734,1.712092,-8.182017,3.893899
1343.571000,-8.137537,3.870430,-6.468812,0.200265,-6.777092,1.734687,-8.179171,3.905613
1343.771000,-8.146761,3.910785,-6.485782,0.209361,-6.778072,1.759396,-8.185334,3.935540
1343.971000,-8.153065,3.942198,-6.493755,0.209779,-6.779358,1.787751,-8.192865,3.944698
1344.271000,-8.160913,3.998750,-6.513300,0.213623,-6.778074,1.845120,-8.191393,3.992813
1344.371000,-8.162245,4.018956,-6.509811,0.264106,-6.775618,1.876731,-8.206400,4.041897
1344.571000,-8.161833,4.061924,-6.477753,0.208174,-6.773922,1.911831,-8.206838,4.109718
1344.771000,-8.154999,4.111887,-6.557486,0.222442,-6.770788,1.937786,-8.195978,4.112242
1344.971000,-8.147209,4.144895,-6.516083,0.222046,-6.763656,1.969286,-8.186787,4.172945
1345.271000,-8.131139,4.198920,-6.551096,0.195922,-6.743566,2.032122,-8.180876,4.230877
1345.571000,-8.111430,4.259800,-6.654878,0.174949,-6.717133,2.099529,-8.148872,4.293571
1345.771000,-8.098981,4.298850,-6.664195,0.182356,-6.705209,2.130579,-8.134700,4.289835
1345.971000,-8.084714,4.348595,-6.688581,0.204848,-6.693772,2.161649,-8.132294,4.394049
1346.171000,-8.075530,4.383921,-6.697126,0.216021,-6.681563,2.197070,-8.116706,4.462915
1346.471000,-8.061570,4.438446,-6.725852,0.213859,-6.660429,2.260246,-8.106006,4.424759
1346.771000,-8.046728,4.501120,-6.777966,0.201485,-6.639469,2.324237,-8.091453,4.535530
1346.971000,-8.036255,4.542433,-6.819731,0.172043,-6.627839,2.359066,-8.070629,4.582448
1347.171000,-8.022307,4.592266,-6.886250,0.152853,-6.615389,2.393265,-8.062402,4.644876
1347.371000,-8.011778,4.626909,-6.923128,0.148461,-6.602821,2.426250,-8.056842,4.652973
1347.671000,-7.993038,4.685855,-6.973014,0.146797,-6.576102,2.492375,-8.030511,4.720713
1347.771000,-7.987018,4.705194,-6.993021,0.132592,-6.563723,2.524315,-8.020484,4.730122
1347.971000,-7.975003,4.743614,-7.019333,0.124283,-6.551920,2.557596,-8.005632,4.773362
