timestamp,gt_x,gt_y,kf_x,kf_y,ekf_x,ekf_y,pf_x,pf_y
1315.171000,-3.580811,0.476569,-2.287119,0.979056,-3.538458,0.542593,-3.109930,0.355191
1315.471000,-3.636508,0.503289,-2.328597,1.021996,-3.603696,0.574323,-3.145884,0.379281
1315.571000,-3.655286,0.512511,-2.343346,1.041643,-3.636221,0.590316,-3.186201,0.403915
1315.771000,-3.694669,0.532006,-2.361835,1.057683,-3.669405,0.607459,-3.210063,0.430055
1315.971000,-3.744450,0.556425,-2.360457,1.045709,-3.702952,0.624157,-3.243617,0.451265
1316.171000,-3.777562,0.572293,-2.377072,1.073035,-3.736348,0.640246,-3.420360,0.499605
1316.471000,-3.830108,0.597198,-2.424578,1.105332,-3.801623,0.673508,-3.743562,0.689730
1316.771000,-3.888142,0.626982,-2.472297,1.125163,-3.865515,0.708365,-3.943638,0.765678
1316.971000,-3.925108,0.648552,-2.513188,1.125922,-3.895554,0.726990,-3.942008,0.783077
1317.171000,-3.970805,0.678339,-2.568442,1.109236,-3.926427,0.747698,-3.943530,0.789990
1317.371000,-4.001955,0.699667,-2.607126,1.111971,-3.957831,0.765744,-3.879959,0.774197
1317.671000,-4.048646,0.734169,-2.661197,1.104703,-4.018240,0.805843,-3.910549,0.794821
1317.971000,-4.100960,0.772785,-2.689703,1.165277,-4.076069,0.850217,-3.807577,0.780687
1318.171000,-4.136757,0.798252,-2.707079,1.183022,-4.106291,0.871010,-3.803174,0.798977
1318.371000,-4.178764,0.827562,-2.726675,1.210084,-4.137538,0.889892,-3.834136,0.811074
1318.571000,-4.209361,0.847557,-2.743921,1.224584,-4.168208,0.911322,-3.730662,0.787949
1318.871000,-4.264129,0.881195,-2.803204,1.240669,-4.229073,0.952708,-3.685684,0.782350
1318.971000,-4.282842,0.892683,-2.832276,1.239495,-4.259199,0.973579,-3.693507,0.792726
1319.171000,-4.319249,0.915980,-2.851686,1.238983,-4.289506,0.994062,-3.738422,0.770268
1319.371000,-4.367932,0.946440,-2.875119,1.248986,-4.320148,1.014468,-3.743841,0.802175
1319.571000,-4.399521,0.966633,-2.901370,1.253757,-4.349898,1.036205,-3.782617,0.839403
1319.871000,-4.446919,1.000110,-2.966684,1.269731,-4.408414,1.078925,-4.432009,1.101223
1320.171000,-4.497736,1.041131,-3.004202,1.289052,-4.464003,1.124870,-4.601891,1.114300
1320.371000,-4.528431,1.070839,-3.022418,1.307244,-4.488665,1.149617,-4.597229,1.168002
1320.571000,-4.564172,1.111159,-3.040003,1.314886,-4.513993,1.175880,-4.628365,1.164788
1320.771000,-4.587103,1.136143,-3.073471,1.334914,-4.540743,1.199309,-4.647256,1.199853
1321.071000,-4.626558,1.179022,-3.117134,1.310039,-4.597975,1.249809,-4.691458,1.204301
1321.371000,-4.667451,1.229078,-3.146044,1.318131,-4.653898,1.309251,-4.729440,1.271516
1321.571000,-4.696761,1.260547,-3.153384,1.356716,-4.680916,1.337451,-4.770584,1.276275
1321.771000,-4.737310,1.297015,-3.174863,1.395311,-4.709263,1.362367,-4.793946,1.327067
1321.971000,-4.766191,1.320313,-3.189478,1.402961,-4.736933,1.386907,-4.838977,1.378342
1322.271000,-4.815544,1.357334,-3.232344,1.423078,-4.791915,1.434381,-4.878734,1.374584
1322.371000,-4.833788,1.370121,-3.250821,1.419228,-4.818617,1.457683,-4.912777,1.432005
1322.571000,-4.870037,1.395236,-3.262958,1.472766,-4.848423,1.481624,-4.956029,1.458242
1322.771000,-4.916132,1.426948,-3.273395,1.506233,-4.876781,1.502785,-4.990206,1.443566
1322.971000,-4.946740,1.448276,-3.293094,1.489629,-4.904124,1.527261,-5.011702,1.468191
1323.271000,-4.993462,1.482641,-3.345802,1.498950,-4.957920,1.575461,-5.068847,1.518727
1323.571000,-5.045633,1.522885,-3.399054,1.506100,-5.014758,1.622689,-5.103400,1.566606
1323.771000,-5.080222,1.549656,-3.425022,1.512494,-5.043579,1.646251,-5.123710,1.631061
1323.971000,-5.123304,1.581983,-3.442442,1.536802,-5.071322,1.669185,-5.170085,1.602899
1324.171000,-5.154047,1.603396,-3.458944,1.562301,-5.101183,1.691526,-5.173270,1.648869
1324.471000,-5.204507,1.636211,-3.494670,1.557523,-5.159950,1.733362,-5.236260,1.708538
1324.771000,-5.259562,1.670572,-3.469381,1.714732,-5.221248,1.774146,-5.339018,1.746298
1324.971000,-5.296574,1.693704,-3.504305,1.690194,-5.251991,1.794350,-5.335000,1.746584
1325.171000,-5.340041,1.721551,-3.538378,1.660604,-5.281567,1.814590,-5.395954,1.786298
1325.371000,-5.371396,1.741841,-3.554070,1.656244,-5.311702,1.835224,-5.439246,1.837010
1325.671000,-5.423981,1.775936,-3.597061,1.665904,-5.371567,1.876780,-5.462593,1.844685
1325.771000,-5.441939,1.787452,-3.615315,1.679528,-5.401239,1.896913,-5.474465,1.851916
1325.971000,-5.477861,1.810545,-3.639204,1.675892,-5.432392,1.918014,-5.549868,1.910046
1326.171000,-5.524393,1.841614,-3.665562,1.676242,-5.462182,1.938985,-5.586517,1.928724
1326.371000,-5.555409,1.862390,-3.684165,1.686496,-5.492899,1.960582,-5.624653,1.910310
1326.671000,-5.602585,1.894201,-3.710126,1.739194,-5.552522,2.003137,-5.657344,1.916004
1326.971000,-5.656257,1.933360,-3.673660,1.817297,-5.611769,2.046271,-5.703928,1.958195
1327.171000,-5.691156,1.959459,-3.693315,1.827430,-5.641237,2.068307,-5.787615,2.035874
1327.371000,-5.734418,1.990608,-3.703748,1.833953,-5.671293,2.090774,-5.778372,2.068117
1327.571000,-5.763752,2.011824,-3.738245,1.863414,-5.700759,2.111813,-5.811758,2.101434
1327.871000,-5.813020,2.047283,-3.770327,1.890632,-5.760887,2.156098,-5.868754,2.080056
1328.171000,-5.866197,2.083458,-3.805841,1.897472,-5.820280,2.199740,-5.935807,2.108128
1328.371000,-5.901278,2.108327,-3.824862,1.906181,-5.848819,2.220720,-5.981248,2.235582
1328.571000,-5.940748,2.139083,-3.838880,1.922173,-5.876066,2.243514,-6.024048,2.236116
1328.771000,-5.970098,2.161480,-3.852416,1.949095,-5.905570,2.264584,-6.088970,2.259853
1329.071000,-6.019565,2.199416,-3.848319,1.909408,-5.964659,2.311897,-6.023971,2.251533
1329.171000,-6.036652,2.212101,-3.870127,1.930105,-5.993594,2.333549,-6.084856,2.319326
1329.371000,-6.071784,2.237739,-3.893525,1.951235,-6.023019,2.356049,-6.151783,2.374530
1329.571000,-6.118240,2.270373,-3.917825,1.965830,-6.053107,2.377083,-6.189311,2.418991
1329.771000,-6.148727,2.290650,-3.940355,1.982388,-6.082899,2.398346,-6.248579,2.514385
1330.071000,-6.196178,2.320310,-3.983748,2.043051,-6.143760,2.439424,-6.273419,2.457008
1330.371000,-6.251542,2.353969,-3.992698,2.092915,-6.206010,2.483088,-6.339373,2.469093
1330.571000,-6.288279,2.375903,-3.945000,2.175396,-6.238082,2.503378,-6.364057,2.427558
1330.771000,-6.333438,2.404584,-3.904556,2.213829,-6.267418,2.524949,-6.398461,2.472591
1330.971000,-6.364234,2.425681,-3.928678,2.200315,-6.297738,2.545374,-6.444848,2.589653
1331.271000,-6.414747,2.462964,-4.019744,2.280454,-6.357019,2.588298,-6.492945,2.679778
1331.571000,-6.469215,2.499509,-4.045444,2.331100,-6.420901,2.625912,-6.574093,2.817072
1331.771000,-6.504779,2.520755,-4.067777,2.352665,-6.452460,2.643951,-6.602903,2.811963
1331.971000,-6.549994,2.543155,-4.089912,2.365598,-6.483283,2.662658,-6.650657,2.878541
1332.171000,-6.583220,2.558532,-4.106839,2.369015,-6.513213,2.682450,-6.686298,2.855641
1332.471000,-6.640429,2.583974,-4.086141,2.457520,-6.579103,2.720801,-6.707223,2.738148
1332.571000,-6.659921,2.593481,-4.121722,2.442198,-6.609861,2.741836,-6.749387,2.759557
1332.771000,-6.695995,2.613736,-4.122237,2.465259,-6.641236,2.764359,-6.782900,2.822252
1332.971000,-6.743445,2.642931,-4.112085,2.494053,-6.670870,2.784337,-6.817205,2.863530
1333.171000,-6.775677,2.665952,-4.109623,2.480611,-6.701012,2.805127,-6.846170,2.823906
1333.471000,-6.821742,2.700461,-4.167486,2.501961,-6.760830,2.845824,-6.899004,2.944362
1333.771000,-6.874707,2.738071,-4.258376,2.474710,-6.821837,2.884550,-6.943226,2.827393
1333.971000,-6.909105,2.760663,-4.283194,2.481962,-6.852006,2.905149,-6.983965,2.859376
1334.171000,-6.952743,2.791785,-4.302609,2.493097,-6.881671,2.926478,-7.032979,2.954514
1334.371000,-6.982620,2.814153,-4.313701,2.515281,-6.911600,2.947958,-7.067916,3.030509
1334.671000,-7.029935,2.848485,-4.344714,2.576152,-6.968681,2.991139,-7.093742,2.970110
1334.971000,-7.083467,2.885519,-4.361823,2.598853,-7.027590,3.034299,-7.152206,2.958805
1335.171000,-7.118985,2.911292,-4.378929,2.604733,-7.056551,3.056570,-7.189377,2.977773
1335.371000,-7.160562,2.943690,-4.398730,2.616185,-7.085543,3.078968,-7.208760,2.994007
1335.571000,-7.189014,2.967769,-4.416657,2.627289,-7.113927,3.102124,-7.251147,3.006662
1335.871000,-7.235379,3.009725,-4.459465,2.660899,-7.168782,3.150976,-7.290754,3.090274
1335.971000,-7.251294,3.024302,-4.485219,2.683317,-7.197656,3.173231,-7.316495,3.056939
1336.171000,-7.282471,3.053859,-4.503503,2.702301,-7.225198,3.197623,-7.344115,3.082281
1336.371000,-7.324717,3.092630,-4.523462,2.720909,-7.253789,3.220882,-7.378479,3.131074
1336.571000,-7.350324,3.117464,-4.540376,2.727385,-7.280976,3.245708,-7.407895,3.193835
1336.871000,-7.391891,3.159487,-4.584260,2.792420,-7.335113,3.295803,-7.444236,3.216045
1337.171000,-7.438437,3.204797,-4.599437,2.832952,-7.389215,3.344928,-7.500768,3.291518
1337.371000,-7.470060,3.235060,-4.617083,2.844193,-7.416269,3.369698,-7.532107,3.277763
1337.571000,-7.509554,3.271812,-4.615296,2.885927,-7.442718,3.395600,-7.561915,3.330351
1337.771000,-7.536831,3.296239,-4.676126,2.900484,-7.468201,3.420333,-7.594283,3.320696
1338.071000,-7.581337,3.335532,-4.775135,2.886105,-7.521633,3.470537,-7.631068,3.400968
1338.371000,-7.629697,3.378617,-4.818299,2.894788,-7.575506,3.520108,-7.689573,3.419041
1338.571000,-7.662597,3.407973,-4.856700,2.886170,-7.602598,3.545258,-7.721399,3.427841
1338.771000,-7.701353,3.443794,-4.892297,2.875362,-7.629550,3.570802,-7.756017,3.457199
1338.971000,-7.727840,3.468889,-4.914669,2.884222,-7.656306,3.595947,-7.791085,3.551851
1339.271000,-7.772776,3.511659,-4.950437,2.899360,-7.709454,3.646164,-7.810700,3.528741
1339.371000,-7.788666,3.526905,-4.974887,2.910512,-7.736386,3.671489,-7.846760,3.579366
1339.571000,-7.819802,3.556593,-5.001012,2.917232,-7.762381,3.696461,-7.879322,3.628923
1339.771000,-7.859641,3.594274,-5.021581,2.926897,-7.789857,3.721066,-7.904873,3.653420
1339.971000,-7.885670,3.617053,-5.076772,2.900240,-7.815466,3.745012,-7.942151,3.621310
1340.271000,-7.929423,3.653007,-5.151945,2.865288,-7.868697,3.792298,-7.965582,3.685257
1340.571000,-7.975859,3.689888,-5.200574,2.839428,-7.917394,3.837645,-8.030317,3.721413
1340.771000,-8.000726,3.710353,-5.227228,2.840780,-7.939926,3.856435,-8.043148,3.732919
1340.971000,-8.028572,3.733498,-5.162444,2.821864,-7.961608,3.875101,-8.070811,3.755819
1341.171000,-8.044127,3.747347,-5.238262,2.838480,-7.979969,3.891318,-8.092610,3.794801
1341.471000,-8.065311,3.767262,-5.136120,2.845724,-8.006758,3.916980,-8.102952,3.808082
1341.771000,-8.083651,3.785288,-5.000115,2.867702,-8.029107,3.938989,-8.129429,3.820842
1341.971000,-8.093567,3.795421,-5.051152,2.867455,-8.038895,3.948781,-8.144809,3.878724
1342.171000,-8.104432,3.807205,-5.061029,2.855258,-8.050922,3.961428,-8.145029,3.837456
1342.371000,-8.111200,3.814497,-5.081654,2.844979,-8.062283,3.973481,-8.157805,3.833964
1342.671000,-8.124871,3.827987,-5.034678,2.889834,-8.083430,3.993290,-8.168901,3.847028
1342.771000,-8.128091,3.831108,-5.055487,2.873960,-8.091826,4.001755,-8.174830,3.884999
1342.971000,-8.132364,3.835420,-5.029330,2.855349,-8.095660,4.005984,-8.188083,3.880659
1343.171000,-8.134022,3.837301,-5.095812,2.866843,-8.100682,4.011156,-8.176761,3.864709
1343.371000,-8.135623,3.840260,-5.084913,2.859157,-8.103010,4.014656,-8.185018,3.864488
1343.671000,-8.141298,3.849199,-5.068708,2.875267,-8.115103,4.030387,-8.182169,3.921823
1343.971000,-8.142191,3.851350,-5.081639,2.862455,-8.122736,4.037452,-8.181990,3.856152
1344.171000,-8.142022,3.851282,-5.124656,2.868819,-8.122874,4.040948,-8.189871,3.907234
1344.371000,-8.142035,3.851169,-5.131495,2.882488,-8.123009,4.041198,-8.183635,3.874894
1344.571000,-8.142022,3.851103,-5.136565,2.892686,-8.123420,4.041148,-8.192991,3.895043
1344.871000,-8.142006,3.851027,-5.152353,2.905936,-8.124173,4.041046,-8.184462,3.898247
1345.171000,-8.146086,3.871362,-5.165394,2.906134,-8.130964,4.078432,-8.184063,3.937205
1345.371000,-8.149614,3.892498,-5.179298,2.909172,-8.133313,4.093508,-8.198426,3.933192
1345.571000,-8.153007,3.919522,-5.188200,2.919767,-8.134838,4.103780,-8.196132,3.952751
1345.771000,-8.154597,3.937276,-5.199111,2.925899,-8.136568,4.119637,-8.197369,3.978393
1346.071000,-8.157011,3.993199,-5.253104,2.936768,-8.141265,4.183969,-8.198177,4.006930
1346.171000,-8.156835,4.013365,-5.266846,2.939351,-8.142248,4.219331,-8.196371,4.083166
1346.371000,-8.154612,4.055661,-5.296890,2.922971,-8.141342,4.255255,-8.193413,4.054379
1346.571000,-8.148745,4.109976,-5.352284,2.904939,-8.139607,4.289544,-8.184988,4.136498
1346.771000,-8.145183,4.132980,-5.399329,2.903874,-8.138529,4.313223,-8.188975,4.168908
1347.071000,-8.139796,4.163347,-5.436302,2.911018,-8.133674,4.351782,-8.182354,4.185375
1347.371000,-8.133452,4.193220,-5.403317,2.954310,-8.123838,4.398456,-8.174537,4.216461
1347.571000,-8.124631,4.229277,-5.389108,2.962799,-8.116769,4.430661,-8.162380,4.257150
1347.771000,-8.111544,4.280456,-5.397468,2.970946,-8.108759,4.465117,-8.155542,4.318177
1347.971000,-8.103170,4.314070,-5.408895,2.980199,-8.100598,4.495015,-8.152749,4.339684
1348.271000,-8.088380,4.370122,-5.391237,3.022659,-8.083835,4.562503,-8.132649,4.412527
1348.571000,-8.079626,4.403720,-5.336601,3.098069,-8.071189,4.610527,-8.120745,4.415321
1348.771000,-8.074043,4.424782,-5.322388,3.111882,-8.066871,4.626063,-8.118815,4.503195
1348.971000,-8.067318,4.450496,-5.314637,3.126466,-8.064207,4.635851,-8.097499,4.472092
1349.171000,-8.058649,4.483090,-5.265470,3.136544,-8.054720,4.669560,-8.104710,4.490346
1349.471000,-8.042427,4.542041,-5.260222,3.162638,-8.036400,4.732008,-8.089314,4.548220
1349.571000,-8.037095,4.561630,-5.301689,3.151887,-8.027208,4.767348,-8.082222,4.593372
1349.771000,-8.025518,4.602788,-5.365151,3.146182,-8.016898,4.802912,-8.059334,4.599836
1349.971000,-8.010194,4.657566,-5.414124,3.161459,-8.006634,4.839077,-8.039041,4.658417
1350.171000,-8.003780,4.680303,-5.435992,3.170979,-7.999274,4.861346,-8.029948,4.696228
1350.471000,-7.996130,4.710002,-5.359463,3.218493,-7.989349,4.899827,-8.029556,4.707181
1350.771000,-7.984946,4.753459,-5.349647,3.226647,-7.973138,4.960442,-8.030739,4.794420
1350.971000,-7.973994,4.795401,-5.374387,3.232063,-7.964202,4.990898,-8.006122,4.807604
1351.171000,-7.960160,4.845792,-5.437507,3.222602,-7.954219,5.026387,-7.993609,4.868859
1351.371000,-7.949982,4.880440,-5.464885,3.218132,-7.943294,5.058471,-7.984322,4.865774
1351.671000,-7.934021,4.934518,-5.510969,3.235613,-7.924504,5.121649,-7.962609,4.922564
1351.971000,-7.924259,4.967375,-5.551676,3.260632,-7.909665,5.168628,-7.954136,4.976640
1352.171000,-7.918009,4.988314,-5.510153,3.250833,-7.904525,5.189909,-7.941593,4.993970
1352.371000,-7.910001,5.013618,-5.582757,3.228646,-7.901217,5.200474,-7.944690,5.006354
1352.571000,-7.899716,5.044453,-5.648511,3.261177,-7.890815,5.229064,-7.925520,5.040602
1352.871000,-7.880838,5.102808,-5.608187,3.334859,-7.867748,5.297788,-7.912041,5.107500
1352.971000,-7.874183,5.123751,-5.579453,3.348036,-7.855915,5.330301,-7.901686,5.155913
1353.171000,-7.861845,5.163229,-5.617127,3.337577,-7.844376,5.365681,-7.892976,5.224144
1353.371000,-7.845599,5.213781,-5.649982,3.341799,-7.833520,5.396918,-7.880000,5.212053
1353.571000,-7.838881,5.233788,-5.673017,3.351071,-7.828362,5.411964,-7.865185,5.247628
1353.871000,-7.829316,5.262308,-5.632814,3.379327,-7.813656,5.451854,-7.851287,5.249970
1354.171000,-7.815286,5.305010,-5.704323,3.369241,-7.792383,5.512379,-7.839284,5.288808
1354.371000,-7.801967,5.346115,-5.725216,3.384547,-7.781399,5.544401,-7.820104,5.342446
1354.571000,-7.785869,5.396060,-5.743043,3.384681,-7.768878,5.578736,-7.814827,5.374895
1354.771000,-7.774805,5.431400,-5.764512,3.384112,-7.757804,5.612782,-7.798074,5.432809
1355.071000,-7.757935,5.486373,-5.796433,3.405733,-7.737289,5.674001,-7.799210,5.475986
1355.371000,-7.747193,5.519222,-5.745759,3.471918,-7.721537,5.719702,-7.761062,5.510909
1355.571000,-7.740078,5.539085,-5.659110,3.513619,-7.713833,5.737319,-7.755352,5.529376
1355.771000,-7.724093,5.582060,-5.651687,3.505061,-7.701205,5.771477,-7.743269,5.593652
1355.971000,-7.711993,5.615730,-5.653653,3.530308,-7.690559,5.799818,-7.716904,5.610146
1356.271000,-7.691421,5.672166,-5.700571,3.539596,-7.666261,5.861122,-7.714020,5.641888
1356.371000,-7.683999,5.692563,-5.721934,3.550523,-7.653944,5.894040,-7.702577,5.679935
1356.571000,-7.668852,5.732704,-5.737535,3.552794,-7.639915,5.928601,-7.689550,5.727200
1356.771000,-7.648599,5.784477,-5.791375,3.552346,-7.625951,5.962573,-7.667327,5.770363
1356.971000,-7.639767,5.806870,-5.811592,3.584709,-7.615097,5.985253,-7.655683,5.809439
1357.271000,-7.627425,5.838858,-5.777380,3.628563,-7.597220,6.031977,-7.651772,5.822208
1357.571000,-7.603320,5.896839,-5.805227,3.648863,-7.570734,6.092726,-7.617187,5.883757
1357.771000,-7.586436,5.936645,-5.827048,3.646122,-7.555454,6.125980,-7.604318,5.931431
1357.971000,-7.565671,5.984902,-5.841645,3.649632,-7.542164,6.156424,-7.584469,5.960393
1358.171000,-7.551340,6.018502,-5.865076,3.656301,-7.527545,6.188085,-7.576146,6.011185
1358.471000,-7.528098,6.072877,-5.910476,3.672916,-7.498338,6.251343,-7.548570,6.043707
1358.771000,-7.515078,6.104746,-5.938167,3.698058,-7.479246,6.290236,-7.534392,6.111698
1358.971000,-7.506936,6.124892,-5.934283,3.714765,-7.472638,6.306559,-7.518390,6.104087
1359.171000,-7.489536,6.168173,-5.928992,3.724813,-7.458770,6.339009,-7.505903,6.147570
1359.371000,-7.476001,6.202083,-5.978831,3.715177,-7.443860,6.371415,-7.497073,6.190152
1359.671000,-7.453393,6.259884,-6.026018,3.728136,-7.416920,6.435635,-7.481395,6.242771
1359.771000,-7.445364,6.280333,-6.042665,3.724956,-7.402458,6.469570,-7.461722,6.281325
1359.971000,-7.430361,6.318423,-6.099606,3.721048,-7.390198,6.498536,-7.445649,6.310394
1360.171000,-7.410101,6.368202,-6.131574,3.716162,-7.376129,6.530552,-7.421852,6.345636
1360.371000,-7.401193,6.388823,-6.148786,3.732428,-7.368490,6.548984,-7.409026,6.453778
1360.671000,-7.387520,6.419558,-6.169225,3.723925,-7.348130,6.591819,-7.392728,6.410976
1360.971000,-7.359697,6.477260,-6.224199,3.734030,-7.315482,6.652785,-7.374271,6.474223
1361.171000,-7.339812,6.515535,-6.278875,3.760399,-7.298804,6.682990,-7.358479,6.506871
1361.371000,-7.313446,6.562072,-6.323614,3.770462,-7.283011,6.712927,-7.332028,6.548401
1361.571000,-7.294626,6.594322,-6.339507,3.763024,-7.263282,6.745173,-7.300780,6.589637
1361.871000,-7.265026,6.643024,-6.398840,3.773097,-7.232308,6.804839,-7.283147,6.628898
1362.171000,-7.247499,6.673091,-6.482229,3.774539,-7.207662,6.845195,-7.250080,6.678848
1362.371000,-7.227734,6.706457,-6.495645,3.775951,-7.188724,6.876645,-7.240204,6.705245
1362.571000,-7.202026,6.749493,-6.518291,3.789330,-7.172047,6.904630,-7.218555,6.735486
1362.771000,-7.183407,6.781832,-6.537407,3.795876,-7.154909,6.933822,-7.189230,6.776484
1363.071000,-7.152992,6.835363,-6.577549,3.813312,-7.118003,6.993900,-7.175163,6.832840
1363.171000,-7.142435,6.854786,-6.622681,3.806244,-7.098870,7.026000,-7.155348,6.911008
1363.371000,-7.122703,6.891626,-6.645586,3.807802,-7.080253,7.058632,-7.138041,6.949634
1363.571000,-7.095431,6.941507,-6.664758,3.821948,-7.060772,7.091251,-7.103476,6.992725
1363.771000,-7.083856,6.962184,-6.671354,3.827838,-7.050154,7.111846,-7.093307,6.988895
1364.071000,-7.068088,6.990456,-6.674905,3.795806,-7.025701,7.151522,-7.072042,6.990431
1364.371000,-7.036888,7.046474,-6.694029,3.837099,-6.989503,7.211184,-7.047038,7.089034
1364.571000,-7.018043,7.082602,-6.684054,3.876774,-6.973211,7.239371,-7.048023,7.085086
1364.771000,-6.993065,7.131257,-6.678197,3.900051,-6.955066,7.270116,-6.990721,7.185339
1364.971000,-6.976307,7.163734,-6.681796,3.902366,-6.936936,7.302709,-6.988237,7.164550
1365.271000,-6.950446,7.214678,-6.735396,3.901343,-6.903404,7.360975,-6.968140,7.193759
1365.571000,-6.934829,7.244996,-6.757187,3.928641,-6.879356,7.403026,-6.932354,7.302949
1365.771000,-6.916886,7.278765,-6.718625,3.931339,-6.862846,7.430421,-6.921119,7.332446
1365.971000,-6.891753,7.324713,-6.759691,3.921925,-6.845864,7.462736,-6.903219,7.311898
1366.171000,-6.872497,7.356188,-6.804803,3.907681,-6.826259,7.490608,-6.874749,7.380362
1366.471000,-6.838060,7.409741,-6.841242,3.900157,-6.788285,7.549428,-6.845329,7.436851
1366.571000,-6.826102,7.428162,-6.872140,3.897311,-6.766410,7.580003,-6.840944,7.472977
1366.771000,-6.801920,7.463432,-6.875669,3.886355,-6.745859,7.609702,-6.797023,7.464572
1366.971000,-6.768498,7.508716,-6.912646,3.907229,-6.723347,7.638627,-6.790931,7.498062
1367.171000,-6.753535,7.527530,-6.966996,3.930208,-6.705836,7.658098,-6.753081,7.534505
1367.471000,-6.718235,7.569674,-6.968865,3.967429,-6.658348,7.711212,-6.717394,7.561060
1367.771000,-6.674571,7.617529,-7.010543,4.004280,-6.612222,7.763099,-6.675133,7.626832
1367.971000,-6.644719,7.648993,-7.029305,4.006895,-6.588864,7.788598,-6.641717,7.646110
1368.171000,-6.604541,7.684412,-7.052832,3.997949,-6.560196,7.812111,-6.605548,7.673144
1368.371000,-6.577314,7.705466,-7.057807,3.988187,-6.531943,7.833242,-6.574770,7.692008
1368.671000,-6.530304,7.737324,-7.094780,3.992134,-6.475652,7.870072,-6.547924,7.769501
1368.971000,-6.488633,7.760932,-7.127375,3.949155,-6.423357,7.901861,-6.491892,7.761195
1369.171000,-6.451473,7.779666,-7.149124,3.942467,-6.392203,7.916410,-6.443870,7.791607
1369.371000,-6.405702,7.801067,-7.177735,3.933381,-6.357887,7.931112,-6.400798,7.785148
1369.571000,-6.374175,7.814636,-7.233718,3.913160,-6.326610,7.943965,-6.369600,7.831668
1369.871000,-6.317618,7.837297,-7.296240,3.871834,-6.263876,7.967410,-6.320807,7.822517
1369.971000,-6.298917,7.844287,-7.330289,3.849854,-6.232081,7.977879,-6.296924,7.838705
1370.171000,-6.260192,7.858373,-7.358460,3.825525,-6.200528,7.987711,-6.249149,7.847909
1370.371000,-6.209121,7.876372,-7.380014,3.814183,-6.167303,7.997981,-6.216096,7.878323
1370.571000,-6.186651,7.884141,-7.400911,3.814657,-6.150760,8.002887,-6.180080,7.895152
1370.871000,-6.132051,7.902664,-7.429844,3.813388,-6.082643,8.024163,-6.142906,7.887519
1371.171000,-6.070727,7.920122,-7.479567,3.798941,-6.016400,8.040774,-6.067075,7.915742
1371.371000,-6.028947,7.928470,-7.513929,3.788733,-5.981416,8.045849,-6.007836,7.924888
1371.571000,-5.976593,7.935831,-7.533077,3.784789,-5.946251,8.049610,-5.972998,7.932754
1371.771000,-5.942434,7.939018,-7.573470,3.798869,-5.913114,8.052106,-5.916045,7.932348
1372.071000,-5.886936,7.942132,-7.644988,3.724371,-5.847913,8.053660,-5.902860,7.936355
1372.371000,-5.833040,7.944374,-7.657443,3.771627,-5.781108,8.054977,-5.812472,7.936208
1372.571000,-5.792579,7.945762,-7.678673,3.771982,-5.745518,8.055170,-5.742537,7.937298
1372.771000,-5.741848,7.947757,-7.701916,3.755592,-5.710393,8.055002,-5.686624,7.943862
1372.971000,-5.704949,7.949986,-7.718882,3.738311,-5.674463,8.055619,-5.680737,7.940362
1373.271000,-5.644642,7.953603,-7.786854,3.752895,-5.603504,8.057502,-5.646619,7.941515
1373.371000,-5.624119,7.954579,-7.815079,3.752531,-5.570051,8.057792,-5.603849,7.949624
1373.571000,-5.581957,7.956439,-7.840276,3.748924,-5.534642,8.058000,-5.527347,7.950731
1373.771000,-5.526930,7.958486,-7.864571,3.740826,-5.499600,8.058092,-5.530068,7.947865
1373.971000,-5.491822,7.959566,-7.884854,3.739733,-5.466076,8.058019,-5.480655,7.959904
1374.271000,-5.434363,7.960970,-7.925666,3.742812,-5.395618,8.057285,-5.427054,7.951839
1374.571000,-5.372507,7.961975,-7.971557,3.739629,-5.328632,8.055934,-5.354892,7.945375
1374.771000,-5.331225,7.962364,-7.985759,3.744536,-5.293203,8.054969,-5.320456,7.946617
1374.971000,-5.280759,7.962968,-8.008279,3.747163,-5.258024,8.054122,-5.262969,7.935668
1375.171000,-5.246413,7.963173,-8.027810,3.750644,-5.223698,8.053214,-5.247198,7.967011
1375.471000,-5.186492,7.964188,-8.063099,3.735222,-5.153602,8.051629,-5.206968,7.962185
1375.771000,-5.123405,7.965646,-8.114258,3.739927,-5.084753,8.050658,-5.098451,7.962430
1375.971000,-5.084335,7.966352,-8.135130,3.737119,-5.049835,8.049842,-5.080269,7.951250
1376.171000,-5.036217,7.968271,-8.156823,3.729598,-5.014786,8.050057,-5.026532,7.957878
1376.371000,-5.000500,7.971387,-8.179801,3.728298,-4.979103,8.052082,-4.963998,7.964132
1376.671000,-4.937961,7.981171,-8.202814,3.761254,-4.908890,8.057819,-4.979799,7.966133
1376.771000,-4.916357,7.985986,-8.225272,3.766222,-4.873417,8.064478,-4.918526,7.986371
1376.971000,-4.875112,7.997108,-8.260462,3.748740,-4.838403,8.070902,-4.875399,7.983942
1377.171000,-4.822301,8.013466,-8.288055,3.731495,-4.802948,8.077015,-4.840288,7.993644
1377.371000,-4.787818,8.024789,-8.304687,3.765251,-4.769435,8.085759,-4.799732,8.007262
1377.671000,-4.732263,8.042041,-8.323730,3.858391,-4.697630,8.102704,-4.748176,8.024933
1377.971000,-4.670224,8.060722,-8.359608,3.882252,-4.626734,8.120868,-4.664073,8.055700
1378.171000,-4.628985,8.072819,-8.382175,3.887454,-4.590450,8.129963,-4.604584,8.059822
